I20251130 15:41:08.128051 26699 Sta.cc:383] read verilog file /home/meowth/ysyx/ysyx-workbench/yosys/yosys-sta/result/ysyx_25030077-330MHz/ysyx_25030077.netlist.fixed.v start
I20251130 15:41:08.128427 26699 VerilogParserRustC.cc:41] load verilog file /home/meowth/ysyx/ysyx-workbench/yosys/yosys-sta/result/ysyx_25030077-330MHz/ysyx_25030077.netlist.fixed.v
[m[0;31mE20251130 15:41:10.667593 26699 PwrCalcInternalPower.cc:205] _3242_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.667626 26699 PwrCalcInternalPower.cc:205] _3245_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.667661 26699 PwrCalcInternalPower.cc:205] _3249_:A1 input slew is not exist.
[m[0;31mE20251130 15:41:10.667694 26699 PwrCalcInternalPower.cc:205] _3252_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.667727 26699 PwrCalcInternalPower.cc:205] _3255_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.667762 26699 PwrCalcInternalPower.cc:205] _3259_:A1 input slew is not exist.
[m[0;31mE20251130 15:41:10.667796 26699 PwrCalcInternalPower.cc:205] _3262_:A1 input slew is not exist.
[m[0;31mE20251130 15:41:10.667832 26699 PwrCalcInternalPower.cc:205] _3265_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.667867 26699 PwrCalcInternalPower.cc:205] _3268_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.667901 26699 PwrCalcInternalPower.cc:205] _3271_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.667940 26699 PwrCalcInternalPower.cc:205] _3275_:A1 input slew is not exist.
[m[0;31mE20251130 15:41:10.667985 26699 PwrCalcInternalPower.cc:205] _3278_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.668020 26699 PwrCalcInternalPower.cc:205] _3281_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.668056 26699 PwrCalcInternalPower.cc:205] _3284_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.668092 26699 PwrCalcInternalPower.cc:205] _3288_:A1 input slew is not exist.
[m[0;31mE20251130 15:41:10.668156 26699 PwrCalcInternalPower.cc:205] _3294_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.678671 26699 PwrCalcInternalPower.cc:205] _3703_:B2 input slew is not exist.
[m[0;31mE20251130 15:41:10.678876 26699 PwrCalcInternalPower.cc:205] _3706_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.679340 26699 PwrCalcInternalPower.cc:205] _3727_:A3 input slew is not exist.
[m[0;31mE20251130 15:41:10.679569 26699 PwrCalcInternalPower.cc:205] _3737_:A3 input slew is not exist.
[m[0;31mE20251130 15:41:10.679877 26699 PwrCalcInternalPower.cc:205] _3748_:B2 input slew is not exist.
[m[0;31mE20251130 15:41:10.680037 26699 PwrCalcInternalPower.cc:205] _3753_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.680310 26699 PwrCalcInternalPower.cc:205] _3764_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.680450 26699 PwrCalcInternalPower.cc:205] _3768_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.680557 26699 PwrCalcInternalPower.cc:205] _3771_:A1 input slew is not exist.
[m[0;31mE20251130 15:41:10.680680 26699 PwrCalcInternalPower.cc:205] _3777_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.680774 26699 PwrCalcInternalPower.cc:205] _3778_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.681018 26699 PwrCalcInternalPower.cc:205] _3787_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.681170 26699 PwrCalcInternalPower.cc:205] _3789_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.681324 26699 PwrCalcInternalPower.cc:205] _3792_:B2 input slew is not exist.
[m[0;31mE20251130 15:41:10.681443 26699 PwrCalcInternalPower.cc:205] _3796_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.681607 26699 PwrCalcInternalPower.cc:205] _3800_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.681696 26699 PwrCalcInternalPower.cc:205] _3802_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.681906 26699 PwrCalcInternalPower.cc:205] _3808_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.681953 26699 PwrCalcInternalPower.cc:205] _3808_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.682189 26699 PwrCalcInternalPower.cc:205] _3812_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.682431 26699 PwrCalcInternalPower.cc:205] _3821_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.682530 26699 PwrCalcInternalPower.cc:205] _3823_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.682737 26699 PwrCalcInternalPower.cc:205] _3828_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.682884 26699 PwrCalcInternalPower.cc:205] _3833_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.683029 26699 PwrCalcInternalPower.cc:205] _3836_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.683223 26699 PwrCalcInternalPower.cc:205] _3845_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.683296 26699 PwrCalcInternalPower.cc:205] _3845_:B2 input slew is not exist.
[m[0;31mE20251130 15:41:10.683637 26699 PwrCalcInternalPower.cc:205] _3849_:B1 input slew is not exist.
[m[0;31mE20251130 15:41:10.684257 26699 PwrCalcInternalPower.cc:205] _3855_:B2 input slew is not exist.
[m[0;31mE20251130 15:41:10.684690 26699 PwrCalcInternalPower.cc:205] _3858_:B2 input slew is not exist.
[m[0;31mE20251130 15:41:10.685427 26699 PwrCalcInternalPower.cc:205] _3868_:B2 input slew is not exist.
[m[0;31mE20251130 15:41:10.685700 26699 PwrCalcInternalPower.cc:205] _3869_:B2 input slew is not exist.
[m[0;31mE20251130 15:41:10.686020 26699 PwrCalcInternalPower.cc:205] _3875_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.686316 26699 PwrCalcInternalPower.cc:205] _3881_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.686527 26699 PwrCalcInternalPower.cc:205] _3883_:A3 input slew is not exist.
[m[0;31mE20251130 15:41:10.686813 26699 PwrCalcInternalPower.cc:205] _3891_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.686998 26699 PwrCalcInternalPower.cc:205] _3893_:B2 input slew is not exist.
[m[0;31mE20251130 15:41:10.687247 26699 PwrCalcInternalPower.cc:205] _3899_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.687572 26699 PwrCalcInternalPower.cc:205] _3909_:A3 input slew is not exist.
[m[0;31mE20251130 15:41:10.691761 26699 PwrCalcInternalPower.cc:205] _4081_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.692028 26699 PwrCalcInternalPower.cc:205] _4091_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.692198 26699 PwrCalcInternalPower.cc:205] _4099_:A1 input slew is not exist.
[m[0;31mE20251130 15:41:10.692286 26699 PwrCalcInternalPower.cc:205] _4103_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.692364 26699 PwrCalcInternalPower.cc:205] _4106_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.692507 26699 PwrCalcInternalPower.cc:205] _4112_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.695876 26699 PwrCalcInternalPower.cc:205] _4350_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.697145 26699 PwrCalcInternalPower.cc:205] _4409_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.698617 26699 PwrCalcInternalPower.cc:205] _4481_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.699357 26699 PwrCalcInternalPower.cc:205] _4511_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.700317 26699 PwrCalcInternalPower.cc:205] _4541_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.701712 26699 PwrCalcInternalPower.cc:205] _4586_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.703657 26699 PwrCalcInternalPower.cc:205] _4632_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.706197 26699 PwrCalcInternalPower.cc:205] _4681_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.706967 26699 PwrCalcInternalPower.cc:205] _4704_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.708213 26699 PwrCalcInternalPower.cc:205] _4748_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.708304 26699 PwrCalcInternalPower.cc:205] _4748_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.709072 26699 PwrCalcInternalPower.cc:205] _4763_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.710214 26699 PwrCalcInternalPower.cc:205] _4806_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.710279 26699 PwrCalcInternalPower.cc:205] _4806_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.711006 26699 PwrCalcInternalPower.cc:205] _4832_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.712039 26699 PwrCalcInternalPower.cc:205] _4874_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.713085 26699 PwrCalcInternalPower.cc:205] _4918_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.713678 26699 PwrCalcInternalPower.cc:205] _4938_:A input slew is not exist.
[m[0;31mE20251130 15:41:10.715231 26699 PwrCalcInternalPower.cc:205] _4998_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.725797 26699 PwrCalcInternalPower.cc:205] _5448_:A2 input slew is not exist.
[m[0;31mE20251130 15:41:10.740823 26699 PwrCalcInternalPower.cc:205] fanout_buf_2:A input slew is not exist.
[mI20251130 15:41:10.740935 26699 PwrCalcInternalPower.cc:605] calc internal power result 1.41112mW
I20251130 15:41:10.740952 26699 PwrCalcInternalPower.cc:607] calc internal power end
I20251130 15:41:10.741001 26699 PwrCalcInternalPower.cc:609] calc internal power memory usage 0MB
I20251130 15:41:10.741011 26699 PwrCalcInternalPower.cc:611] calc internal power time elapsed 0.079754s
I20251130 15:41:10.741039 26699 PwrCalcSwitchPower.cc:89] calc switch power start
I20251130 15:41:10.741079 26699 PwrCalcSwitchPower.cc:99] net io_interrupt has no load, skip switch power calculation.
I20251130 15:41:10.741101 26699 PwrCalcSwitchPower.cc:99] net io_master_bvalid has no load, skip switch power calculation.
I20251130 15:41:10.741112 26699 PwrCalcSwitchPower.cc:106] net io_master_rready has no driver, skip switch power calculation.
I20251130 15:41:10.741122 26699 PwrCalcSwitchPower.cc:99] net io_master_rlast has no load, skip switch power calculation.
I20251130 15:41:10.741128 26699 PwrCalcSwitchPower.cc:106] net io_master_arlock has no driver, skip switch power calculation.
I20251130 15:41:10.741134 26699 PwrCalcSwitchPower.cc:106] net io_master_awlock has no driver, skip switch power calculation.
I20251130 15:41:10.741142 26699 PwrCalcSwitchPower.cc:99] net io_slave_arlock has no load, skip switch power calculation.
I20251130 15:41:10.741161 26699 PwrCalcSwitchPower.cc:99] net io_slave_awlock has no load, skip switch power calculation.
I20251130 15:41:10.741168 26699 PwrCalcSwitchPower.cc:106] net io_slave_awready has no driver, skip switch power calculation.
I20251130 15:41:10.741175 26699 PwrCalcSwitchPower.cc:99] net io_slave_awvalid has no load, skip switch power calculation.
I20251130 15:41:10.741181 26699 PwrCalcSwitchPower.cc:106] net io_slave_wready has no driver, skip switch power calculation.
I20251130 15:41:10.741189 26699 PwrCalcSwitchPower.cc:99] net io_slave_wvalid has no load, skip switch power calculation.
I20251130 15:41:10.741194 26699 PwrCalcSwitchPower.cc:99] net io_slave_wlast has no load, skip switch power calculation.
I20251130 15:41:10.741200 26699 PwrCalcSwitchPower.cc:99] net io_slave_bready has no load, skip switch power calculation.
I20251130 15:41:10.741207 26699 PwrCalcSwitchPower.cc:106] net io_slave_bvalid has no driver, skip switch power calculation.
I20251130 15:41:10.741214 26699 PwrCalcSwitchPower.cc:106] net io_slave_arready has no driver, skip switch power calculation.
I20251130 15:41:10.741220 26699 PwrCalcSwitchPower.cc:99] net io_slave_arvalid has no load, skip switch power calculation.
I20251130 15:41:10.741228 26699 PwrCalcSwitchPower.cc:99] net io_slave_rready has no load, skip switch power calculation.
I20251130 15:41:10.741235 26699 PwrCalcSwitchPower.cc:106] net io_slave_rvalid has no driver, skip switch power calculation.
I20251130 15:41:10.741242 26699 PwrCalcSwitchPower.cc:106] net io_slave_rlast has no driver, skip switch power calculation.
I20251130 15:41:10.748953 26699 PwrCalcSwitchPower.cc:99] net _2672_ has no load, skip switch power calculation.
I20251130 15:41:10.748982 26699 PwrCalcSwitchPower.cc:99] net _2673_ has no load, skip switch power calculation.
I20251130 15:41:10.748987 26699 PwrCalcSwitchPower.cc:99] net _2674_ has no load, skip switch power calculation.
I20251130 15:41:10.748991 26699 PwrCalcSwitchPower.cc:99] net _2675_ has no load, skip switch power calculation.
I20251130 15:41:10.748996 26699 PwrCalcSwitchPower.cc:99] net _2676_ has no load, skip switch power calculation.
I20251130 15:41:10.749001 26699 PwrCalcSwitchPower.cc:99] net _2677_ has no load, skip switch power calculation.
I20251130 15:41:10.749006 26699 PwrCalcSwitchPower.cc:99] net _2678_ has no load, skip switch power calculation.
I20251130 15:41:10.749009 26699 PwrCalcSwitchPower.cc:99] net _2679_ has no load, skip switch power calculation.
I20251130 15:41:10.749013 26699 PwrCalcSwitchPower.cc:99] net _2680_ has no load, skip switch power calculation.
I20251130 15:41:10.749018 26699 PwrCalcSwitchPower.cc:99] net _2681_ has no load, skip switch power calculation.
I20251130 15:41:10.749022 26699 PwrCalcSwitchPower.cc:99] net _2682_ has no load, skip switch power calculation.
I20251130 15:41:10.749027 26699 PwrCalcSwitchPower.cc:99] net _2683_ has no load, skip switch power calculation.
I20251130 15:41:10.749032 26699 PwrCalcSwitchPower.cc:99] net _2684_ has no load, skip switch power calculation.
I20251130 15:41:10.749035 26699 PwrCalcSwitchPower.cc:99] net _2685_ has no load, skip switch power calculation.
I20251130 15:41:10.749039 26699 PwrCalcSwitchPower.cc:99] net _2686_ has no load, skip switch power calculation.
I20251130 15:41:10.749044 26699 PwrCalcSwitchPower.cc:99] net _2687_ has no load, skip switch power calculation.
I20251130 15:41:10.749048 26699 PwrCalcSwitchPower.cc:99] net _2688_ has no load, skip switch power calculation.
I20251130 15:41:10.749054 26699 PwrCalcSwitchPower.cc:99] net _2689_ has no load, skip switch power calculation.
I20251130 15:41:10.749065 26699 PwrCalcSwitchPower.cc:99] net _2690_ has no load, skip switch power calculation.
I20251130 15:41:10.749073 26699 PwrCalcSwitchPower.cc:99] net _2691_ has no load, skip switch power calculation.
I20251130 15:41:10.749079 26699 PwrCalcSwitchPower.cc:99] net _2692_ has no load, skip switch power calculation.
I20251130 15:41:10.749085 26699 PwrCalcSwitchPower.cc:99] net _2693_ has no load, skip switch power calculation.
I20251130 15:41:10.749092 26699 PwrCalcSwitchPower.cc:99] net _2694_ has no load, skip switch power calculation.
I20251130 15:41:10.749112 26699 PwrCalcSwitchPower.cc:99] net _2695_ has no load, skip switch power calculation.
I20251130 15:41:10.749119 26699 PwrCalcSwitchPower.cc:99] net _2696_ has no load, skip switch power calculation.
I20251130 15:41:10.749126 26699 PwrCalcSwitchPower.cc:99] net _2697_ has no load, skip switch power calculation.
I20251130 15:41:10.749132 26699 PwrCalcSwitchPower.cc:99] net _2698_ has no load, skip switch power calculation.
I20251130 15:41:10.749140 26699 PwrCalcSwitchPower.cc:99] net _2699_ has no load, skip switch power calculation.
I20251130 15:41:10.749145 26699 PwrCalcSwitchPower.cc:99] net _2700_ has no load, skip switch power calculation.
I20251130 15:41:10.749152 26699 PwrCalcSwitchPower.cc:99] net _2701_ has no load, skip switch power calculation.
I20251130 15:41:10.749159 26699 PwrCalcSwitchPower.cc:99] net _2702_ has no load, skip switch power calculation.
I20251130 15:41:10.749166 26699 PwrCalcSwitchPower.cc:99] net _2703_ has no load, skip switch power calculation.
I20251130 15:41:10.749172 26699 PwrCalcSwitchPower.cc:99] net _2704_ has no load, skip switch power calculation.
I20251130 15:41:10.749178 26699 PwrCalcSwitchPower.cc:99] net _2705_ has no load, skip switch power calculation.
I20251130 15:41:10.749186 26699 PwrCalcSwitchPower.cc:99] net _2706_ has no load, skip switch power calculation.
I20251130 15:41:10.749191 26699 PwrCalcSwitchPower.cc:99] net _2707_ has no load, skip switch power calculation.
I20251130 15:41:10.749198 26699 PwrCalcSwitchPower.cc:99] net _2708_ has no load, skip switch power calculation.
I20251130 15:41:10.749207 26699 PwrCalcSwitchPower.cc:99] net _2709_ has no load, skip switch power calculation.
I20251130 15:41:10.749213 26699 PwrCalcSwitchPower.cc:99] net _2710_ has no load, skip switch power calculation.
I20251130 15:41:10.749220 26699 PwrCalcSwitchPower.cc:99] net _2711_ has no load, skip switch power calculation.
I20251130 15:41:10.749228 26699 PwrCalcSwitchPower.cc:99] net _2712_ has no load, skip switch power calculation.
I20251130 15:41:10.749233 26699 PwrCalcSwitchPower.cc:99] net _2713_ has no load, skip switch power calculation.
I20251130 15:41:10.749240 26699 PwrCalcSwitchPower.cc:99] net _2714_ has no load, skip switch power calculation.
I20251130 15:41:10.749248 26699 PwrCalcSwitchPower.cc:99] net _2715_ has no load, skip switch power calculation.
I20251130 15:41:10.749254 26699 PwrCalcSwitchPower.cc:99] net _2716_ has no load, skip switch power calculation.
I20251130 15:41:10.749260 26699 PwrCalcSwitchPower.cc:99] net _2717_ has no load, skip switch power calculation.
I20251130 15:41:10.749267 26699 PwrCalcSwitchPower.cc:99] net _2718_ has no load, skip switch power calculation.
I20251130 15:41:10.749274 26699 PwrCalcSwitchPower.cc:99] net _2719_ has no load, skip switch power calculation.
I20251130 15:41:10.749281 26699 PwrCalcSwitchPower.cc:99] net _2720_ has no load, skip switch power calculation.
I20251130 15:41:10.749289 26699 PwrCalcSwitchPower.cc:99] net _2721_ has no load, skip switch power calculation.
I20251130 15:41:10.749294 26699 PwrCalcSwitchPower.cc:99] net _2722_ has no load, skip switch power calculation.
I20251130 15:41:10.749301 26699 PwrCalcSwitchPower.cc:99] net _2723_ has no load, skip switch power calculation.
I20251130 15:41:10.749308 26699 PwrCalcSwitchPower.cc:99] net _2724_ has no load, skip switch power calculation.
I20251130 15:41:10.749315 26699 PwrCalcSwitchPower.cc:99] net _2725_ has no load, skip switch power calculation.
I20251130 15:41:10.749322 26699 PwrCalcSwitchPower.cc:99] net _2726_ has no load, skip switch power calculation.
I20251130 15:41:10.749328 26699 PwrCalcSwitchPower.cc:99] net _2727_ has no load, skip switch power calculation.
I20251130 15:41:10.749336 26699 PwrCalcSwitchPower.cc:99] net _2728_ has no load, skip switch power calculation.
I20251130 15:41:10.749342 26699 PwrCalcSwitchPower.cc:99] net _2729_ has no load, skip switch power calculation.
I20251130 15:41:10.749349 26699 PwrCalcSwitchPower.cc:99] net _2730_ has no load, skip switch power calculation.
I20251130 15:41:10.749362 26699 PwrCalcSwitchPower.cc:99] net _2731_ has no load, skip switch power calculation.
I20251130 15:41:10.749369 26699 PwrCalcSwitchPower.cc:99] net _2732_ has no load, skip switch power calculation.
I20251130 15:41:10.749375 26699 PwrCalcSwitchPower.cc:99] net _2733_ has no load, skip switch power calculation.
I20251130 15:41:10.749382 26699 PwrCalcSwitchPower.cc:99] net _2734_ has no load, skip switch power calculation.
I20251130 15:41:10.749389 26699 PwrCalcSwitchPower.cc:99] net _2735_ has no load, skip switch power calculation.
I20251130 15:41:10.749398 26699 PwrCalcSwitchPower.cc:99] net _2736_ has no load, skip switch power calculation.
I20251130 15:41:10.749405 26699 PwrCalcSwitchPower.cc:99] net _2737_ has no load, skip switch power calculation.
I20251130 15:41:10.749411 26699 PwrCalcSwitchPower.cc:99] net _2738_ has no load, skip switch power calculation.
I20251130 15:41:10.749418 26699 PwrCalcSwitchPower.cc:99] net _2739_ has no load, skip switch power calculation.
I20251130 15:41:10.749425 26699 PwrCalcSwitchPower.cc:99] net _2740_ has no load, skip switch power calculation.
I20251130 15:41:10.749432 26699 PwrCalcSwitchPower.cc:99] net _2741_ has no load, skip switch power calculation.
I20251130 15:41:10.749439 26699 PwrCalcSwitchPower.cc:99] net _2742_ has no load, skip switch power calculation.
I20251130 15:41:10.749445 26699 PwrCalcSwitchPower.cc:99] net _2743_ has no load, skip switch power calculation.
I20251130 15:41:10.749452 26699 PwrCalcSwitchPower.cc:99] net _2744_ has no load, skip switch power calculation.
I20251130 15:41:10.749459 26699 PwrCalcSwitchPower.cc:99] net _2745_ has no load, skip switch power calculation.
I20251130 15:41:10.749465 26699 PwrCalcSwitchPower.cc:99] net _2746_ has no load, skip switch power calculation.
I20251130 15:41:10.749472 26699 PwrCalcSwitchPower.cc:99] net _2747_ has no load, skip switch power calculation.
I20251130 15:41:10.749480 26699 PwrCalcSwitchPower.cc:99] net _2748_ has no load, skip switch power calculation.
I20251130 15:41:10.749486 26699 PwrCalcSwitchPower.cc:99] net _2749_ has no load, skip switch power calculation.
I20251130 15:41:10.749493 26699 PwrCalcSwitchPower.cc:99] net _2750_ has no load, skip switch power calculation.
I20251130 15:41:10.749500 26699 PwrCalcSwitchPower.cc:99] net _2751_ has no load, skip switch power calculation.
I20251130 15:41:10.749506 26699 PwrCalcSwitchPower.cc:99] net _2752_ has no load, skip switch power calculation.
I20251130 15:41:10.749512 26699 PwrCalcSwitchPower.cc:99] net _2753_ has no load, skip switch power calculation.
I20251130 15:41:10.749519 26699 PwrCalcSwitchPower.cc:99] net _2754_ has no load, skip switch power calculation.
I20251130 15:41:10.749526 26699 PwrCalcSwitchPower.cc:99] net _2755_ has no load, skip switch power calculation.
I20251130 15:41:10.749532 26699 PwrCalcSwitchPower.cc:99] net _2756_ has no load, skip switch power calculation.
I20251130 15:41:10.749539 26699 PwrCalcSwitchPower.cc:99] net _2757_ has no load, skip switch power calculation.
I20251130 15:41:10.749547 26699 PwrCalcSwitchPower.cc:99] net _2758_ has no load, skip switch power calculation.
I20251130 15:41:10.749553 26699 PwrCalcSwitchPower.cc:99] net _2759_ has no load, skip switch power calculation.
I20251130 15:41:10.749559 26699 PwrCalcSwitchPower.cc:99] net _2760_ has no load, skip switch power calculation.
I20251130 15:41:10.749567 26699 PwrCalcSwitchPower.cc:99] net _2761_ has no load, skip switch power calculation.
I20251130 15:41:10.749573 26699 PwrCalcSwitchPower.cc:99] net _2762_ has no load, skip switch power calculation.
I20251130 15:41:10.749580 26699 PwrCalcSwitchPower.cc:99] net _2763_ has no load, skip switch power calculation.
I20251130 15:41:10.749586 26699 PwrCalcSwitchPower.cc:99] net _2764_ has no load, skip switch power calculation.
I20251130 15:41:10.749593 26699 PwrCalcSwitchPower.cc:99] net _2765_ has no load, skip switch power calculation.
I20251130 15:41:10.749600 26699 PwrCalcSwitchPower.cc:99] net _2766_ has no load, skip switch power calculation.
I20251130 15:41:10.749614 26699 PwrCalcSwitchPower.cc:99] net _2767_ has no load, skip switch power calculation.
I20251130 15:41:10.749620 26699 PwrCalcSwitchPower.cc:99] net _2768_ has no load, skip switch power calculation.
I20251130 15:41:10.749627 26699 PwrCalcSwitchPower.cc:99] net _2769_ has no load, skip switch power calculation.
I20251130 15:41:10.749634 26699 PwrCalcSwitchPower.cc:99] net _2770_ has no load, skip switch power calculation.
I20251130 15:41:10.749640 26699 PwrCalcSwitchPower.cc:99] net _2771_ has no load, skip switch power calculation.
I20251130 15:41:10.749647 26699 PwrCalcSwitchPower.cc:99] net _2772_ has no load, skip switch power calculation.
I20251130 15:41:10.749655 26699 PwrCalcSwitchPower.cc:99] net _2773_ has no load, skip switch power calculation.
I20251130 15:41:10.749661 26699 PwrCalcSwitchPower.cc:99] net _2774_ has no load, skip switch power calculation.
I20251130 15:41:10.749670 26699 PwrCalcSwitchPower.cc:99] net _2775_ has no load, skip switch power calculation.
I20251130 15:41:10.749680 26699 PwrCalcSwitchPower.cc:99] net _2776_ has no load, skip switch power calculation.
I20251130 15:41:10.749691 26699 PwrCalcSwitchPower.cc:99] net _2777_ has no load, skip switch power calculation.
I20251130 15:41:10.749699 26699 PwrCalcSwitchPower.cc:99] net _2778_ has no load, skip switch power calculation.
I20251130 15:41:10.749706 26699 PwrCalcSwitchPower.cc:99] net _2779_ has no load, skip switch power calculation.
I20251130 15:41:10.749716 26699 PwrCalcSwitchPower.cc:99] net _2780_ has no load, skip switch power calculation.
I20251130 15:41:10.749723 26699 PwrCalcSwitchPower.cc:99] net _2781_ has no load, skip switch power calculation.
I20251130 15:41:10.749729 26699 PwrCalcSwitchPower.cc:99] net _2782_ has no load, skip switch power calculation.
I20251130 15:41:10.749737 26699 PwrCalcSwitchPower.cc:99] net _2783_ has no load, skip switch power calculation.
I20251130 15:41:10.749743 26699 PwrCalcSwitchPower.cc:99] net _2784_ has no load, skip switch power calculation.
I20251130 15:41:10.749750 26699 PwrCalcSwitchPower.cc:99] net _2785_ has no load, skip switch power calculation.
I20251130 15:41:10.749756 26699 PwrCalcSwitchPower.cc:99] net _2786_ has no load, skip switch power calculation.
I20251130 15:41:10.749764 26699 PwrCalcSwitchPower.cc:99] net _2787_ has no load, skip switch power calculation.
I20251130 15:41:10.749770 26699 PwrCalcSwitchPower.cc:99] net _2788_ has no load, skip switch power calculation.
I20251130 15:41:10.749778 26699 PwrCalcSwitchPower.cc:99] net _2789_ has no load, skip switch power calculation.
I20251130 15:41:10.749783 26699 PwrCalcSwitchPower.cc:99] net _2790_ has no load, skip switch power calculation.
I20251130 15:41:10.749790 26699 PwrCalcSwitchPower.cc:99] net _2791_ has no load, skip switch power calculation.
I20251130 15:41:10.749797 26699 PwrCalcSwitchPower.cc:99] net _2792_ has no load, skip switch power calculation.
I20251130 15:41:10.749804 26699 PwrCalcSwitchPower.cc:99] net _2793_ has no load, skip switch power calculation.
I20251130 15:41:10.749811 26699 PwrCalcSwitchPower.cc:99] net _2794_ has no load, skip switch power calculation.
I20251130 15:41:10.749817 26699 PwrCalcSwitchPower.cc:99] net _2795_ has no load, skip switch power calculation.
I20251130 15:41:10.749825 26699 PwrCalcSwitchPower.cc:99] net _2796_ has no load, skip switch power calculation.
I20251130 15:41:10.749831 26699 PwrCalcSwitchPower.cc:99] net _2797_ has no load, skip switch power calculation.
I20251130 15:41:10.749838 26699 PwrCalcSwitchPower.cc:99] net _2798_ has no load, skip switch power calculation.
I20251130 15:41:10.749845 26699 PwrCalcSwitchPower.cc:99] net _2799_ has no load, skip switch power calculation.
I20251130 15:41:10.749852 26699 PwrCalcSwitchPower.cc:99] net _2800_ has no load, skip switch power calculation.
I20251130 15:41:10.749858 26699 PwrCalcSwitchPower.cc:99] net _2801_ has no load, skip switch power calculation.
I20251130 15:41:10.749866 26699 PwrCalcSwitchPower.cc:99] net _2802_ has no load, skip switch power calculation.
I20251130 15:41:10.749878 26699 PwrCalcSwitchPower.cc:99] net _2803_ has no load, skip switch power calculation.
I20251130 15:41:10.749886 26699 PwrCalcSwitchPower.cc:99] net _2804_ has no load, skip switch power calculation.
I20251130 15:41:10.749893 26699 PwrCalcSwitchPower.cc:99] net _2805_ has no load, skip switch power calculation.
I20251130 15:41:10.749899 26699 PwrCalcSwitchPower.cc:99] net _2806_ has no load, skip switch power calculation.
I20251130 15:41:10.749907 26699 PwrCalcSwitchPower.cc:99] net _2807_ has no load, skip switch power calculation.
I20251130 15:41:10.749914 26699 PwrCalcSwitchPower.cc:99] net _2808_ has no load, skip switch power calculation.
I20251130 15:41:10.749922 26699 PwrCalcSwitchPower.cc:99] net _2809_ has no load, skip switch power calculation.
I20251130 15:41:10.749927 26699 PwrCalcSwitchPower.cc:99] net _2810_ has no load, skip switch power calculation.
